,0
48580,1
255237,1
7319,1
48579,1
242493,1
261961,1
48576,1
255240,1
261959,1
48571,1
32835,1
230586,1
7328,1
32839,1
48570,1
16166,1
32804,1
32800,1
48643,1
16198,1
7243,1
230481,1
16193,1
7248,1
230484,1
32747,1
7251,1
32749,1
7252,1
7253,1
262011,1
230492,1
230493,1
262010,1
7254,1
48692,1
242557,1
242561,1
32735,1
230466,1
32719,1
16209,1
242574,1
48726,1
16202,1
230464,1
262033,1
48722,1
32734,1
230470,1
48715,1
242567,1
262028,1
7228,1
7229,1
242566,1
48691,1
255214,1
16185,1
7280,1
242543,1
16179,1
230520,1
32776,1
32782,1
16178,1
261993,1
32784,1
16183,1
32787,1
230528,1
230529,1
242528,1
32790,1
230531,1
48648,1
48659,1
7271,1
262007,1
230505,1
48690,1
230501,1
7258,1
32759,1
255216,1
48682,1
230504,1
7259,1
48661,1
32762,1
255217,1
16184,1
7262,1
7269,1
48670,1
32764,1
32881,1
48522,1
32718,1
242367,1
32970,1
230709,1
242385,1
48408,1
48406,1
48403,1
32972,1
48400,1
32978,1
242374,1
255309,1
32987,1
48395,1
230722,1
32989,1
32991,1
48391,1
48415,1
48417,1
261885,1
230701,1
7417,1
230697,1
32955,1
255297,1
32960,1
48421,1
261888,1
242394,1
255302,1
230702,1
242392,1
32964,1
242390,1
230703,1
255301,1
48419,1
261880,1
242366,1
242463,1
230728,1
48370,1
48368,1
48367,1
48365,1
242348,1
48356,1
33014,1
230753,1
16046,1
7468,1
230756,1
7472,1
33018,1
48350,1
261854,1
16042,1
16040,1
230744,1
33007,1
7462,1
230733,1
48387,1
32995,1
261875,1
7446,1
242361,1
7456,1
242360,1
7458,1
230741,1
48381,1
48380,1
32998,1
230738,1
32999,1
16052,1
242353,1
230695,1
32953,1
230693,1
242403,1
242443,1
16120,1
261925,1
32921,1
242435,1
261922,1
16116,1
48477,1
48474,1
230652,1
7378,1
7379,1
16111,1
230655,1
230657,1
255277,1
16107,1
261928,1
16122,1
32910,1
32892,1
255253,1
242461,1
48518,1
230624,1
7351,1
16141,1
16135,1
48516,1
32909,1
16132,1
16131,1
48512,1
255264,1
242449,1
242448,1
32908,1
32933,1
48461,1
7388,1
32950,1
261904,1
48452,1
7402,1
32949,1
261902,1
242407,1
7403,1
32951,1
48453,1
242404,1
230686,1
48437,1
230688,1
16084,1
48434,1
7416,1
32946,1
242412,1
242424,1
16100,1
230664,1
48459,1
7390,1
230668,1
16102,1
230669,1
261914,1
7394,1
7400,1
230673,1
261911,1
242416,1
16098,1
16096,1
255287,1
32943,1
48733,1
7214,1
33025,1
32531,1
48963,1
255117,1
242720,1
32527,1
7077,1
48960,1
48958,1
230276,1
32529,1
48953,1
48943,1
230281,1
230282,1
242714,1
230284,1
255120,1
242712,1
16315,1
242727,1
48980,1
242734,1
230248,1
48997,1
32498,1
48996,1
262142,1
32500,1
48994,1
7067,1
255115,1
32504,1
230255,1
48986,1
48985,1
48983,1
230262,1
230263,1
48938,1
7089,1
255136,1
48936,1
32546,1
7103,1
242694,1
48913,1
7106,1
48911,1
242693,1
230309,1
230311,1
262114,1
262113,1
230312,1
48908,1
242692,1
32549,1
255133,1
230315,1
262117,1
242697,1
48922,1
262122,1
48935,1
7091,1
7094,1
262126,1
230292,1
255121,1
16301,1
230294,1
48926,1
16299,1
242707,1
230296,1
32542,1
16295,1
230298,1
16294,1
49004,1
32491,1
230245,1
230244,1
49053,1
230207,1
16362,1
262171,1
32420,1
242790,1
242789,1
49040,1
32423,1
7029,1
230215,1
230216,1
230217,1
262165,1
242786,1
49035,1
7030,1
16366,1
7015,1
7014,1
230190,1
32398,1
32401,1
242811,1
262181,1
16378,1
49073,1
255075,1
242806,1
7013,1
230193,1
262179,1
7011,1
242794,1
32417,1
49057,1
242792,1
16345,1
16342,1
49032,1
16325,1
16332,1
49010,1
7051,1
32467,1
49009,1
16329,1
242758,1
32472,1
49019,1
32474,1
32480,1
32481,1
16321,1
255109,1
230242,1
242745,1
7050,1
32460,1
230223,1
242769,1
242783,1
32429,1
32430,1
32431,1
16338,1
262159,1
7038,1
230226,1
32459,1
16334,1
32452,1
230227,1
230228,1
49028,1
32455,1
49027,1
255135,1
230318,1
242577,1
242600,1
230403,1
48801,1
255180,1
230406,1
230407,1
7185,1
48797,1
48796,1
242603,1
32687,1
7187,1
16240,1
230416,1
262056,1
230420,1
16237,1
230421,1
32679,1
262061,1
48804,1
242617,1
16257,1
242621,1
16255,1
32670,1
230393,1
7172,1
255172,1
255173,1
7184,1
262068,1
262067,1
32674,1
32676,1
48808,1
7178,1
7180,1
255187,1
7195,1
32564,1
262052,1
32696,1
255194,1
32703,1
255195,1
230441,1
32709,1
242581,1
48750,1
32716,1
48747,1
7208,1
7209,1
48745,1
48744,1
262040,1
48740,1
230457,1
48757,1
32695,1
242592,1
48776,1
32688,1
48780,1
7196,1
48779,1
48777,1
7197,1
230427,1
255189,1
32693,1
255190,1
230430,1
48775,1
230433,1
242596,1
32692,1
16236,1
48813,1
242626,1
255169,1
230388,1
48872,1
16284,1
230343,1
48871,1
230345,1
230346,1
255144,1
230347,1
230348,1
48869,1
242668,1
48866,1
230352,1
255147,1
48864,1
255148,1
32590,1
230341,1
16286,1
230339,1
242681,1
32565,1
262109,1
48899,1
7113,1
242682,1
48898,1
48894,1
48893,1
48874,1
262107,1
48890,1
242680,1
255138,1
242676,1
48881,1
230336,1
262099,1
7129,1
255151,1
7155,1
16264,1
230376,1
48837,1
48836,1
16261,1
242645,1
242641,1
48823,1
32619,1
48822,1
262081,1
255166,1
32649,1
242632,1
255167,1
32657,1
262083,1
242651,1
48857,1
7139,1
32598,1
230359,1
32599,1
255153,1
32602,1
262097,1
16275,1
230360,1
230374,1
32608,1
32610,1
7143,1
255158,1
7146,1
32613,1
48839,1
242341,1
48343,1
33662,1
7748,1
47755,1
33448,1
231165,1
261651,1
255511,1
47750,1
33451,1
242000,1
241999,1
33458,1
231168,1
241996,1
47749,1
231170,1
7742,1
47746,1
47745,1
7733,1
255509,1
242005,1
33445,1
33441,1
47772,1
231147,1
231148,1
231149,1
33444,1
47769,1
47765,1
47759,1
231155,1
261656,1
261654,1
231157,1
47760,1
231159,1
231160,1
231174,1
47743,1
33493,1
241995,1
7767,1
33477,1
261626,1
241984,1
47720,1
33480,1
231195,1
231196,1
47717,1
47716,1
231199,1
47714,1
7768,1
15806,1
231204,1
47702,1
15802,1
47724,1
7766,1
47728,1
7756,1
231178,1
261644,1
15812,1
255517,1
15810,1
261641,1
261639,1
7758,1
47729,1
255519,1
231183,1
15809,1
261632,1
47733,1
15808,1
33476,1
15823,1
47776,1
242012,1
242013,1
33385,1
231085,1
255480,1
242055,1
231088,1
261688,1
7690,1
255481,1
242053,1
47842,1
7694,1
33392,1
242051,1
242050,1
47841,1
242049,1
231097,1
242058,1
242059,1
33384,1
7680,1
231069,1
33359,1
33361,1
15872,1
33364,1
231073,1
15870,1
231075,1
33378,1
255472,1
47870,1
15868,1
33372,1
47862,1
33376,1
231082,1
33400,1
47836,1
255487,1
47795,1
242023,1
47806,1
33426,1
15834,1
7721,1
231129,1
33429,1
255500,1
255495,1
15831,1
7725,1
33430,1
47788,1
47787,1
47785,1
7729,1
33422,1
7707,1
47833,1
231113,1
33407,1
33409,1
47827,1
261680,1
33410,1
231110,1
261678,1
33412,1
242028,1
242034,1
231115,1
242032,1
33418,1
255494,1
231117,1
47814,1
231208,1
261621,1
15875,1
33625,1
255565,1
7854,1
7856,1
15741,1
33612,1
7859,1
47577,1
231302,1
33619,1
15739,1
231305,1
47567,1
15736,1
241866,1
255570,1
47564,1
7865,1
47587,1
47588,1
241885,1
255557,1
47622,1
47618,1
47616,1
231275,1
261575,1
241894,1
33596,1
231278,1
47600,1
47612,1
15748,1
255559,1
241889,1
7852,1
241888,1
255561,1
47559,1
47558,1
231210,1
241863,1
47535,1
7887,1
15727,1
15726,1
241843,1
7892,1
33651,1
255584,1
7894,1
7896,1
255585,1
261541,1
231347,1
47521,1
33660,1
47517,1
7898,1
33644,1
15731,1
261552,1
15732,1
241862,1
33628,1
261561,1
241860,1
47554,1
7876,1
33633,1
241855,1
33642,1
47546,1
7878,1
241853,1
241852,1
255574,1
231329,1
241850,1
231270,1
7848,1
231264,1
47636,1
241953,1
33520,1
47690,1
255538,1
33522,1
241949,1
231227,1
7805,1
47683,1
33527,1
33531,1
241944,1
7806,1
47682,1
47680,1
255541,1
241942,1
231221,1
7798,1
33519,1
33504,1
33499,1
255529,1
231212,1
7782,1
261615,1
47695,1
7784,1
33505,1
33513,1
15795,1
15782,1
231218,1
261611,1
47691,1
33511,1
7795,1
241940,1
33534,1
47679,1
241907,1
33569,1
15757,1
47658,1
7832,1
241914,1
33579,1
33581,1
255551,1
15765,1
7837,1
7839,1
15754,1
33584,1
261580,1
33587,1
255555,1
231248,1
33552,1
7808,1
15773,1
231236,1
47676,1
231240,1
33537,1
231242,1
33539,1
261598,1
33544,1
33550,1
7819,1
255545,1
47671,1
33546,1
47670,1
33549,1
7828,1
15873,1
33350,1
261850,1
230877,1
230858,1
48178,1
48174,1
7553,1
230862,1
242258,1
48172,1
15993,1
48166,1
230867,1
33117,1
48162,1
48161,1
15991,1
33119,1
255375,1
33124,1
33112,1
33109,1
33106,1
242268,1
255363,1
48211,1
16007,1
255366,1
242272,1
33104,1
48199,1
242266,1
242264,1
48192,1
230849,1
7552,1
48190,1
261796,1
48188,1
33105,1
261792,1
7558,1
7583,1
242250,1
48104,1
48103,1
15972,1
33172,1
33174,1
33175,1
261775,1
261774,1
230908,1
230909,1
48097,1
33177,1
48092,1
48084,1
48083,1
48081,1
33178,1
7572,1
15973,1
261779,1
33134,1
242249,1
33126,1
33130,1
33132,1
261786,1
7564,1
33133,1
15980,1
15975,1
48128,1
48126,1
230893,1
261781,1
242229,1
242227,1
48114,1
242279,1
33089,1
255360,1
16008,1
48307,1
242320,1
16033,1
16029,1
261831,1
255337,1
7516,1
16027,1
48295,1
242315,1
33054,1
48294,1
261828,1
7518,1
230789,1
255340,1
48285,1
7507,1
242321,1
230776,1
255330,1
16039,1
242338,1
33030,1
48330,1
48328,1
230768,1
33032,1
33036,1
16037,1
7489,1
33037,1
48322,1
48320,1
230772,1
242327,1
7498,1
242309,1
261825,1
7521,1
7539,1
16019,1
242288,1
16018,1
261808,1
242287,1
230822,1
230823,1
16014,1
48247,1
261805,1
242286,1
48225,1
7542,1
48221,1
48219,1
48216,1
33070,1
261816,1
16026,1
261818,1
7527,1
33058,1
48272,1
48267,1
242300,1
230804,1
242298,1
16024,1
48251,1
230808,1
242295,1
242294,1
48257,1
48256,1
48255,1
261817,1
230918,1
7584,1
242078,1
255449,1
33283,1
47930,1
261722,1
261721,1
47928,1
231015,1
33296,1
7640,1
7641,1
242123,1
261718,1
255446,1
47921,1
47920,1
33299,1
255448,1
231023,1
231010,1
231009,1
255444,1
255439,1
33268,1
47956,1
255437,1
242137,1
47955,1
47952,1
242136,1
47949,1
47933,1
15911,1
47941,1
33273,1
33280,1
242130,1
7633,1
7634,1
47915,1
7649,1
48075,1
242112,1
231045,1
231046,1
15893,1
255461,1
47888,1
242087,1
15890,1
7666,1
231056,1
47881,1
15884,1
33348,1
7670,1
47879,1
231065,1
231066,1
242082,1
33333,1
242093,1
33330,1
33309,1
242111,1
255452,1
261713,1
231028,1
33308,1
7653,1
231031,1
7655,1
33327,1
255453,1
47908,1
231036,1
47902,1
231040,1
33323,1
47899,1
15919,1
15921,1
230995,1
255431,1
15947,1
230941,1
33196,1
230943,1
15944,1
261757,1
33199,1
33204,1
261756,1
33206,1
33218,1
230951,1
48031,1
7604,1
33220,1
255408,1
48024,1
48049,1
33193,1
230937,1
261764,1
230921,1
242209,1
15960,1
230924,1
242204,1
261765,1
230927,1
48066,1
261760,1
7588,1
15955,1
48060,1
48058,1
33190,1
242199,1
242197,1
33225,1
255412,1
48023,1
33256,1
33249,1
47986,1
242162,1
33252,1
7621,1
261737,1
47977,1
230985,1
242165,1
33258,1
47974,1
230990,1
47963,1
242152,1
242150,1
242149,1
230975,1
261745,1
48016,1
261748,1
255414,1
48013,1
242179,1
48012,1
261749,1
255415,1
242178,1
33231,1
47994,1
33239,1
33240,1
242170,1
48002,1
47999,1
255423,1
33242,1
11184,1
151944,1
220786,1
97976,1
192858,1
129058,1
169255,1
129060,1
129062,1
192866,1
98004,1
97995,1
192875,1
192878,1
129075,1
97973,1
192911,1
192889,1
97971,1
97970,1
97964,1
97960,1
97956,1
97955,1
129080,1
192903,1
192906,1
192909,1
98026,1
129053,1
98030,1
129051,1
98061,1
129036,1
98058,1
98052,1
129037,1
98050,1
98049,1
98048,1
192837,1
192838,1
192839,1
98045,1
192841,1
98044,1
98040,1
129038,1
129042,1
98039,1
129045,1
129048,1
129049,1
98032,1
192853,1
192910,1
192913,1
192687,1
97851,1
97867,1
97866,1
192962,1
192963,1
97864,1
192966,1
129130,1
97856,1
129133,1
97852,1
192973,1
129136,1
129086,1
129144,1
97848,1
169211,1
97837,1
192986,1
192987,1
97829,1
97824,1
97823,1
192997,1
192998,1
97868,1
169219,1
97872,1
97879,1
129087,1
97942,1
129088,1
97939,1
129094,1
97938,1
169236,1
97921,1
192932,1
129100,1
97914,1
97906,1
129111,1
169227,1
129116,1
129117,1
129125,1
97883,1
129126,1
97882,1
97881,1
129127,1
192951,1
98062,1
129026,1
129025,1
98180,1
128938,1
128940,1
98204,1
192724,1
98198,1
192726,1
128944,1
128947,1
98196,1
98186,1
98185,1
98177,1
192820,1
98176,1
98173,1
169333,1
98172,1
128958,1
128959,1
192742,1
192744,1
98163,1
98152,1
128960,1
169345,1
98206,1
128935,1
192715,1
98236,1
169377,1
192694,1
98232,1
169375,1
192697,1
98231,1
128903,1
169368,1
128907,1
128913,1
192703,1
98227,1
98226,1
192707,1
192710,1
98218,1
169363,1
98216,1
128916,1
128919,1
128927,1
128932,1
128963,1
98149,1
98147,1
169297,1
192792,1
98104,1
128994,1
128998,1
128999,1
98101,1
98096,1
129003,1
192801,1
98092,1
98089,1
98087,1
169283,1
98084,1
192809,1
98083,1
98080,1
98077,1
192814,1
129012,1
192816,1
129024,1
98072,1
98106,1
98107,1
98145,1
169301,1
128964,1
192760,1
169321,1
169320,1
98138,1
128965,1
192765,1
192766,1
128966,1
192769,1
128973,1
192773,1
169309,1
98129,1
192777,1
128985,1
128990,1
98124,1
169302,1
192779,1
192786,1
98108,1
192788,1
97822,1
193004,1
97810,1
193226,1
97545,1
97541,1
193211,1
129322,1
169067,1
193219,1
169063,1
193223,1
129339,1
129344,1
169057,1
97507,1
129278,1
97504,1
193232,1
129345,1
169055,1
193234,1
97496,1
193238,1
193242,1
169053,1
97488,1
129352,1
97546,1
97548,1
193204,1
129308,1
97597,1
193175,1
97594,1
97592,1
193180,1
129287,1
97583,1
193182,1
193183,1
129288,1
129290,1
169095,1
193186,1
97575,1
97573,1
97569,1
129293,1
193197,1
129299,1
169090,1
169087,1
97553,1
169083,1
169049,1
97482,1
193253,1
97406,1
169010,1
97404,1
193309,1
193310,1
169008,1
97397,1
193318,1
129411,1
129412,1
169003,1
97391,1
193322,1
169002,1
129418,1
97381,1
97378,1
168996,1
168994,1
193335,1
168991,1
168988,1
193341,1
97367,1
169015,1
193305,1
97475,1
193301,1
193259,1
97472,1
97464,1
129353,1
97460,1
97458,1
169042,1
193271,1
97456,1
169029,1
97453,1
193282,1
129389,1
97432,1
193285,1
193286,1
129395,1
97421,1
97414,1
169022,1
97413,1
193299,1
129397,1
169105,1
129277,1
169209,1
97737,1
97763,1
97762,1
193054,1
97750,1
193059,1
97740,1
193063,1
193064,1
129197,1
97739,1
129203,1
193067,1
97602,1
193068,1
97732,1
169170,1
129210,1
129214,1
97724,1
193079,1
169167,1
169164,1
193086,1
97712,1
129190,1
129188,1
97767,1
97770,1
193010,1
169207,1
97801,1
169206,1
169201,1
97795,1
193020,1
129148,1
169193,1
97789,1
193028,1
169192,1
193033,1
169188,1
169187,1
193036,1
193040,1
129179,1
97771,1
193042,1
193043,1
129180,1
129184,1
169156,1
129224,1
97702,1
129242,1
97647,1
169130,1
193140,1
169128,1
169127,1
97642,1
97640,1
193147,1
193149,1
97634,1
129261,1
169120,1
97627,1
97626,1
193156,1
169117,1
97620,1
129273,1
129274,1
97619,1
97615,1
193165,1
97614,1
169132,1
97648,1
97697,1
129240,1
169153,1
129226,1
97691,1
97690,1
129232,1
97689,1
193107,1
193108,1
193110,1
97684,1
97680,1
193114,1
193116,1
97676,1
97671,1
193124,1
193129,1
169146,1
129233,1
169144,1
169143,1
193135,1
169139,1
192689,1
98243,1
99254,1
192214,1
128452,1
128457,1
192197,1
98921,1
128463,1
128464,1
128465,1
169698,1
128469,1
192205,1
192207,1
192216,1
169688,1
98900,1
98899,1
98896,1
98895,1
192221,1
128470,1
192222,1
98894,1
98887,1
98882,1
128473,1
192189,1
98941,1
98942,1
192184,1
169722,1
98999,1
192153,1
128441,1
98983,1
192162,1
192163,1
128442,1
98982,1
192167,1
128443,1
192170,1
169716,1
169715,1
192174,1
98954,1
192178,1
98948,1
98947,1
169713,1
128450,1
98945,1
169709,1
98880,1
192232,1
192684,1
128533,1
128508,1
192280,1
169659,1
128515,1
128517,1
128527,1
192285,1
192286,1
192289,1
192290,1
128528,1
98808,1
128476,1
128537,1
98801,1
128539,1
192303,1
192304,1
98800,1
192306,1
98798,1
169641,1
98788,1
98782,1
169664,1
98830,1
98834,1
192268,1
128477,1
98873,1
192235,1
192236,1
98869,1
128479,1
192241,1
98863,1
192243,1
169683,1
192247,1
128485,1
169676,1
169675,1
192255,1
128489,1
192256,1
128495,1
192259,1
192261,1
192262,1
169665,1
98845,1
128436,1
128429,1
99005,1
99169,1
169819,1
128314,1
192008,1
192009,1
99193,1
99186,1
128316,1
192018,1
99181,1
99180,1
99175,1
192032,1
192147,1
128317,1
99165,1
192039,1
192040,1
169814,1
99156,1
192046,1
192048,1
128321,1
99143,1
128322,1
99204,1
169822,1
192003,1
99206,1
99246,1
191967,1
99245,1
99237,1
99231,1
99229,1
191977,1
191978,1
99228,1
99227,1
128293,1
128297,1
128298,1
99223,1
191986,1
169827,1
99214,1
99212,1
99211,1
169826,1
169825,1
128304,1
192001,1
192054,1
128335,1
128345,1
169757,1
192097,1
99084,1
99083,1
192103,1
192105,1
99070,1
99069,1
192108,1
99063,1
128396,1
192114,1
128397,1
192119,1
169749,1
99039,1
99023,1
99022,1
99021,1
192138,1
128401,1
169744,1
128416,1
192144,1
192095,1
128388,1
99130,1
128378,1
99129,1
99123,1
99121,1
169796,1
99113,1
192073,1
169795,1
99109,1
99107,1
192078,1
128348,1
192079,1
99104,1
169791,1
99102,1
99100,1
169789,1
192085,1
192087,1
99096,1
169777,1
128377,1
192091,1
98772,1
98770,1
128552,1
98440,1
169471,1
98451,1
128767,1
98449,1
169465,1
169463,1
128776,1
192559,1
98445,1
98443,1
169459,1
98435,1
98530,1
98431,1
98426,1
98421,1
192575,1
192577,1
128790,1
128796,1
192580,1
169449,1
192583,1
128799,1
128765,1
192546,1
128759,1
192538,1
169507,1
98521,1
128724,1
98520,1
169503,1
98514,1
169497,1
98511,1
128734,1
169492,1
128737,1
192517,1
128739,1
98498,1
192523,1
192528,1
98486,1
128740,1
192532,1
128741,1
128749,1
169479,1
98477,1
169444,1
128805,1
98400,1
98304,1
98298,1
98297,1
128862,1
128866,1
98291,1
169398,1
98289,1
128867,1
98288,1
192661,1
98270,1
192664,1
98262,1
192667,1
98258,1
98256,1
128881,1
98253,1
98250,1
128883,1
192679,1
169382,1
192681,1
128859,1
169409,1
98398,1
98305,1
98395,1
98391,1
98383,1
128811,1
98382,1
169433,1
98379,1
128815,1
169429,1
128821,1
128826,1
128832,1
169420,1
98361,1
192612,1
128841,1
98345,1
128848,1
192624,1
169412,1
98316,1
192635,1
128850,1
192506,1
128721,1
98768,1
128606,1
98703,1
192386,1
192388,1
98690,1
98688,1
128595,1
98678,1
98676,1
98674,1
169594,1
98672,1
128607,1
169510,1
192407,1
98667,1
169587,1
98662,1
169583,1
192414,1
192416,1
128616,1
169577,1
128631,1
98657,1
192379,1
192378,1
169598,1
98708,1
128562,1
192336,1
169617,1
192342,1
98750,1
192346,1
169616,1
169613,1
192350,1
98744,1
128575,1
128578,1
192354,1
98742,1
128579,1
128588,1
98735,1
98733,1
192366,1
98718,1
98715,1
98713,1
98710,1
98653,1
128636,1
98643,1
98584,1
98575,1
128697,1
192469,1
98572,1
169525,1
169523,1
192477,1
98562,1
128699,1
169521,1
98557,1
128705,1
128712,1
98548,1
128714,1
98546,1
98544,1
98542,1
192492,1
128717,1
98533,1
169511,1
192501,1
169528,1
98585,1
98641,1
98587,1
98639,1
128642,1
128643,1
98629,1
98623,1
128644,1
128650,1
128659,1
128666,1
169548,1
169542,1
98619,1
128679,1
192450,1
192451,1
169539,1
128686,1
98606,1
98605,1
98603,1
98590,1
169534,1
169533,1
129426,1
193345,1
129427,1
96147,1
96174,1
130080,1
96164,1
194264,1
96157,1
194267,1
96156,1
194269,1
96154,1
194274,1
96149,1
168476,1
96114,1
168475,1
168474,1
168470,1
194280,1
96138,1
96136,1
168469,1
168467,1
168465,1
96121,1
96119,1
130075,1
130074,1
194253,1
96186,1
130047,1
130061,1
96239,1
96236,1
130065,1
130067,1
96235,1
96231,1
96225,1
96220,1
168485,1
96219,1
96215,1
130071,1
194233,1
194234,1
194235,1
96199,1
194239,1
194242,1
96192,1
96187,1
194248,1
168461,1
168459,1
193350,1
96033,1
96058,1
96057,1
130148,1
130151,1
194339,1
194340,1
96050,1
130159,1
168418,1
194347,1
130161,1
194358,1
168456,1
168415,1
168409,1
130172,1
96017,1
194368,1
168402,1
96015,1
194371,1
130182,1
130183,1
130188,1
96064,1
96065,1
168430,1
194328,1
130093,1
130094,1
194299,1
168452,1
130100,1
130105,1
130114,1
96089,1
168441,1
96085,1
194312,1
194313,1
130123,1
194315,1
130127,1
96083,1
194319,1
168433,1
96073,1
130141,1
194325,1
96069,1
96068,1
194211,1
96240,1
194203,1
168559,1
129974,1
96387,1
194084,1
96384,1
96381,1
96378,1
96375,1
168564,1
96368,1
96366,1
129982,1
194100,1
168498,1
129989,1
96361,1
194107,1
194108,1
168557,1
168554,1
129996,1
194114,1
194115,1
130000,1
96346,1
168567,1
96395,1
96400,1
194075,1
96453,1
129949,1
194045,1
194047,1
96448,1
96446,1
129950,1
168587,1
194051,1
168585,1
129957,1
96438,1
168580,1
96433,1
96424,1
194065,1
129968,1
168573,1
168572,1
194068,1
96417,1
168568,1
96404,1
168547,1
130003,1
194121,1
96292,1
194170,1
96277,1
96275,1
130026,1
96272,1
168514,1
194183,1
168511,1
96271,1
194186,1
168510,1
96260,1
168509,1
194191,1
96259,1
194193,1
130030,1
194194,1
130034,1
130041,1
130042,1
194196,1
96258,1
96290,1
194164,1
194122,1
96293,1
96340,1
130006,1
96333,1
194131,1
96331,1
168540,1
96327,1
194140,1
96323,1
194142,1
130012,1
130016,1
96307,1
130017,1
130018,1
168528,1
96303,1
168526,1
194160,1
168523,1
96297,1
168521,1
168517,1
194377,1
168395,1
96005,1
95717,1
95741,1
194607,1
194611,1
194613,1
194614,1
168277,1
168275,1
168269,1
168268,1
95724,1
95719,1
95714,1
130335,1
95713,1
130393,1
168261,1
130394,1
130401,1
130404,1
95702,1
168253,1
130411,1
95695,1
194637,1
95744,1
130373,1
194602,1
130370,1
95798,1
194559,1
194561,1
95793,1
194564,1
95791,1
194567,1
130338,1
194568,1
95776,1
130341,1
95775,1
130347,1
194583,1
130353,1
130365,1
95762,1
95761,1
194588,1
95758,1
95754,1
168282,1
194594,1
95692,1
194640,1
194641,1
194692,1
95627,1
194694,1
194695,1
95624,1
194700,1
194701,1
130455,1
95621,1
194706,1
194709,1
95615,1
95610,1
194714,1
130457,1
95606,1
95604,1
95603,1
130458,1
95599,1
168189,1
130477,1
194723,1
168187,1
130444,1
130438,1
194642,1
130434,1
95690,1
130418,1
194646,1
95688,1
194649,1
95686,1
95681,1
194653,1
194654,1
130419,1
130421,1
130423,1
194660,1
130425,1
168231,1
95665,1
168225,1
168221,1
168220,1
95655,1
95644,1
168219,1
95638,1
130336,1
130325,1
130194,1
95919,1
95943,1
168361,1
168360,1
95931,1
194445,1
130242,1
130246,1
194447,1
168355,1
194452,1
95925,1
130247,1
95812,1
194460,1
95915,1
194463,1
130249,1
95914,1
194465,1
95911,1
194467,1
130250,1
194469,1
168351,1
130233,1
95949,1
168376,1
95955,1
96002,1
130195,1
194384,1
194386,1
194389,1
95992,1
95989,1
168385,1
194394,1
194395,1
168382,1
194399,1
194402,1
95983,1
95974,1
95972,1
194411,1
168380,1
130212,1
95964,1
95959,1
194424,1
194429,1
168350,1
130251,1
95910,1
168317,1
194517,1
168314,1
95856,1
130312,1
95851,1
95848,1
95845,1
130313,1
95842,1
95838,1
95831,1
95827,1
130315,1
95826,1
194539,1
95821,1
168310,1
95819,1
194543,1
194544,1
130322,1
130323,1
95817,1
168315,1
95858,1
168346,1
130300,1
130255,1
130260,1
95907,1
95904,1
194480,1
130261,1
95895,1
130269,1
95890,1
194491,1
168337,1
130283,1
194496,1
95882,1
95880,1
95878,1
95877,1
194501,1
130293,1
168323,1
95869,1
95866,1
194508,1
96454,1
96457,1
96461,1
129580,1
129564,1
168871,1
193568,1
193570,1
193573,1
193574,1
193575,1
97063,1
193579,1
129569,1
129571,1
168862,1
168916,1
129581,1
193589,1
97049,1
97047,1
193593,1
193594,1
193596,1
97040,1
97035,1
129582,1
129587,1
168877,1
129557,1
97084,1
129549,1
168913,1
168910,1
97110,1
193533,1
168909,1
97108,1
193536,1
193539,1
97102,1
168908,1
97100,1
193544,1
193546,1
97096,1
129528,1
193550,1
129533,1
129543,1
97090,1
129544,1
193553,1
97086,1
193555,1
129590,1
168850,1
129603,1
193645,1
193648,1
129634,1
168822,1
96956,1
96955,1
96954,1
168820,1
129637,1
96943,1
129640,1
129643,1
193664,1
96939,1
129645,1
193666,1
96936,1
168811,1
193671,1
129647,1
193672,1
129649,1
168806,1
129659,1
193647,1
96969,1
97033,1
129633,1
193604,1
97027,1
129610,1
193607,1
97022,1
168839,1
193614,1
193616,1
168837,1
193617,1
97012,1
97008,1
193625,1
168836,1
129613,1
168833,1
96998,1
168832,1
96986,1
129617,1
129620,1
96971,1
129630,1
97114,1
129510,1
193677,1
97261,1
193406,1
97276,1
97272,1
97270,1
129450,1
193412,1
193413,1
193414,1
193415,1
193417,1
97263,1
97258,1
193524,1
193422,1
97255,1
97254,1
193427,1
97251,1
97245,1
129452,1
97244,1
193436,1
97239,1
97238,1
97280,1
129446,1
129445,1
168974,1
97356,1
193352,1
97343,1
168985,1
129428,1
97339,1
129430,1
97327,1
97324,1
193372,1
129437,1
193373,1
129439,1
193377,1
129441,1
97317,1
129442,1
193381,1
193384,1
97312,1
97308,1
129443,1
193394,1
193443,1
193446,1
168965,1
97171,1
97160,1
97154,1
129491,1
129493,1
193499,1
193500,1
97152,1
193504,1
97150,1
129494,1
97144,1
129499,1
168928,1
168927,1
193511,1
193512,1
97136,1
193514,1
193515,1
97133,1
193519,1
168925,1
168919,1
97170,1
97173,1
97230,1
168938,1
193450,1
129455,1
97219,1
193456,1
193460,1
97207,1
129465,1
193462,1
129468,1
193466,1
129474,1
97197,1
168948,1
129478,1
193470,1
97193,1
193474,1
129482,1
97189,1
97183,1
193483,1
129486,1
193486,1
193676,1
168802,1
168594,1
193937,1
168681,1
129819,1
96608,1
129827,1
129829,1
96599,1
129830,1
96596,1
193936,1
129832,1
129839,1
96591,1
193872,1
96589,1
96583,1
129843,1
168661,1
193944,1
129851,1
193946,1
193947,1
129853,1
193952,1
96574,1
96624,1
96628,1
193922,1
96638,1
168701,1
